enrichmentPriority,ownerName,ownerTargetId,priorityTier,outreachReady,needsEnrichment,outreachTrack,intentScore,outreachScore,primaryDealTrigger,brandDecisionEligiblePropertyCount,contactName,contactEmail,contactPhone,contactLinkedIn,hasVerifiedPersonEmail,contactGaps,suggestedAction,mxCorporateSeedSlug,companyWebsite,topLeadAsset,topLeadBrand,topLeadCity,calaPropertyCount,linkedContactCount,pitchAngle
P2_tier_a,TM Real Estate Group,recZllqQ8CQxd1bsq,A,false,true,asset_owner,60,60,independent_unbranded,4,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,"The Fives Downtown Hotel & Residences, Curio Collection by Hilton",Curio Collection by Hilton,Playa Del Carmen,4,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""The Fives Downtown Hotel & Residences, Curio Collection by Hilton"" and portfolio."
P2_tier_a,Owner 1: CIBanco SA Institución de Banca Múltiple Fideicomiso Irrevocable DB/1616 | Owner 2: Fibra Inn,recwHrRP1VwoNXewd,A,false,true,third_party_brand_decision,60,60,brand_renewal_window,4,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Review mx seed fibra-inn; complete missing fields,fibra-inn,https://fibrainn.mx,Wyndham Garden Monterrey Valle Real,Wyndham Garden,Monterrey,4,0,Approaching estimated brand/management renewal window — evaluate alternatives before recommit.
P2_tier_a,Park Royal Hotels & Resorts,recXVuGin3WuOUyU9,A,false,true,third_party_brand_decision,58,58,independent_unbranded,11,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Review mx seed park-royal; complete missing fields,park-royal,https://parkroyalhotels.com,Park Royal Homestay Los Cabos,,San Jose Del Cabo,12,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Park Royal Homestay Los Cabos"" and portfolio."
P2_tier_a,Hoteles Mision,recQo7hlJDmo0kSlk,A,false,true,third_party_brand_decision,58,58,independent_unbranded,7,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Hotel Mision Palenque,,Palenque,7,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Hotel Mision Palenque"" and portfolio."
P2_tier_a,Arriva Hospitality Group,recSnf97Z9e8uona8,A,false,true,third_party_brand_decision,58,58,independent_unbranded,7,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Review mx seed arriva-hospitality; complete missing fields,arriva-hospitality,https://arrivahospitality.com,Vista Playa de Oro Manzanillo,,Manzanillo,7,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Vista Playa de Oro Manzanillo"" and portfolio."
P2_tier_a,Hoteles Lucerna,recggWmI4jREBR1Lw,A,false,true,third_party_brand_decision,58,58,independent_unbranded,7,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Hotel Lucerna Culiacán,,Culiacán,7,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Hotel Lucerna Culiacán"" and portfolio."
P2_tier_a,The Villa Group,rec7FDMcnkOsVQ7tP,A,false,true,asset_owner,58,58,independent_unbranded,6,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Villa del Palmar Flamingos Beach Resort & Spa Riviera Nayarit,,Nuevo Vallarta,6,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Villa del Palmar Flamingos Beach Resort & Spa Riviera Nayarit"" and portfolio."
P2_tier_a,Grupo Lomas,recJLJyGIeC2YuUVz,A,false,true,asset_owner,58,58,independent_unbranded,5,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,El Dorado Royale Spa Resort,,Playa Del Carmen,5,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""El Dorado Royale Spa Resort"" and portfolio."
P2_tier_a,El Cid Resorts,recJjzgyA2G5jflwF,A,false,true,third_party_brand_decision,58,58,independent_unbranded,5,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,El Cid Marina Beach Hotel,,Mazatlan,5,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""El Cid Marina Beach Hotel"" and portfolio."
P2_tier_a,Sunset World Group,reck1iMp7eB7zNyKS,A,false,true,asset_owner,58,58,independent_unbranded,4,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Sunset Fishermen Beach Resort,,Playa Del Carmen,4,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Sunset Fishermen Beach Resort"" and portfolio."
P2_tier_a,Mundo Imperial,recB5aNlpymWFyTJi,A,false,true,asset_owner,58,58,independent_unbranded,3,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Pierre Mundo Imperial,,Acapulco,3,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Pierre Mundo Imperial"" and portfolio."
P2_tier_a,Sandos Hotels & Resorts,recCKLrJhxr3muudA,A,false,true,third_party_brand_decision,58,58,independent_unbranded,3,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,https://sandos.com,Sandos Finisterra,,Cabo San Lucas,3,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Sandos Finisterra"" and portfolio."
P2_tier_a,Buenaventura Hotels,recRKCPJGkJawnWBl,A,false,true,third_party_brand_decision,58,58,independent_unbranded,3,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Villa Premiere Boutique Hotel & Romantic Getaway Puerto Vallarta,,Puerto Vallarta,3,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Villa Premiere Boutique Hotel & Romantic Getaway Puerto Vallarta"" and portfolio."
P2_tier_a,Original Resorts & Cruises,recYgu2w8SNKOZIZR,A,false,true,third_party_brand_decision,58,58,independent_unbranded,3,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Temptation Cancun Resort,,Cancun,3,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Temptation Cancun Resort"" and portfolio."
P2_tier_a,BF Hotels,recdgWIU5O2LaU5dO,A,false,true,third_party_brand_decision,58,58,independent_unbranded,3,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Hotel B Cozumel,,Cozumel,3,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Hotel B Cozumel"" and portfolio."
P2_tier_a,Hoteles Baruk,reciyUEzrzzq6Q06j,A,false,true,third_party_brand_decision,58,58,independent_unbranded,3,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Hotel Spa Hacienda Baruk,,Zacatecas,3,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Hotel Spa Hacienda Baruk"" and portfolio."
P2_tier_a,"Operadora Turística Hotelera, S.A. de C.V.",rec2DwpIQuaRJ4iHC,A,false,true,asset_owner,58,58,new_build,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,BON Park Hotel at VidantaWorld Nuevo Vallarta,,,1,0,"Pre-brand development — brand/operator evaluation before flag commitment (""BON Park Hotel at VidantaWorld Nuevo Vallarta"")."
P2_tier_a,"Rivera Mayan, S.A. de C.V.",rec3Tl2sLQ8xVVhZ7,A,false,true,asset_owner,58,58,new_build,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Jungala Park Hotel at VidantaWorld Riviera Maya,,,1,0,"Pre-brand development — brand/operator evaluation before flag commitment (""Jungala Park Hotel at VidantaWorld Riviera Maya"")."
P2_tier_a,RCD Hotels,recJGCpSUVqr2MGZ6,A,false,true,third_party_brand_decision,58,58,new_build,1,Roberto Chapur Duarte,,,,false,missing_contact_channel|needs_verification_tier,Review mx seed irawadi-corp; complete missing fields,irawadi-corp,https://rcdhotels.com,AVA Cancun Resort,,Cancun,1,0,"Pre-brand development — brand/operator evaluation before flag commitment (""AVA Cancun Resort"")."
P2_tier_a,Ocean Signature Resorts,recXlrwLoNSDUcvSz,A,false,true,third_party_brand_decision,58,58,new_build,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Ocean Allure Costa Mujeres,,,1,0,"Pre-brand development — brand/operator evaluation before flag commitment (""Ocean Allure Costa Mujeres"")."
P2_tier_a,Servicios Corporativos Piñero S.L.,recuuSDdQC4NGfmaR,A,false,true,third_party_brand_decision,52,52,reflag,5,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Bahia Principe Explore Akumal,Bahia Principe,Akumal,17,0,Owner-operator separation on CALA assets — reflag/operator RFP decision support.
P2_tier_a,QUINTA DEL GOLFO DE CORTEZ SA DE CV,recMtR8Jrz7TLVjLQ,A,false,true,asset_owner,52,52,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,"Solaz, a Luxury Collection Resort, Los Cabos",Luxury Collection,San Jose Del Cabo,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Solaz, a Luxury Collection Resort, Los Cabos"" and portfolio."
P2_tier_a,Ulysses Salomon George,recKjhukfPJuJO0jk,A,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Hotel Playa Mazatlan,,Mazatlan,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Hotel Playa Mazatlan"" and portfolio."
P2_tier_a,Steadfast Companies,recOwC5Tq0qQglOvs,A,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Tesoro Manzanillo Resort,,Manzanillo,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Tesoro Manzanillo Resort"" and portfolio."
P2_tier_a,Hugo E Torres Chabert,recoG1YzLfr32HXG3,A,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Rosarito Beach Hotel,,Ensenada,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Rosarito Beach Hotel"" and portfolio."
P2_tier_a,Paradise Village Group,recwasAe3xQGXtjv9,A,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Paradise Village Beach Resort & Spa,,Nuevo Vallarta,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Paradise Village Beach Resort & Spa"" and portfolio."
P2_tier_a,Parks Hospitality Holdings,recjPIDhhVxP6GUrI,A,false,true,third_party_brand_decision,48,53,reflag,12,Eleazar Loustalot Laclette,eleazar.loustalot@phh.com.mx,00 52 15511052222,https://linkedin.com/in/eleazar-loustalot-laclette/,true,needs_verified_phone|needs_verification_tier,IR/management page for direct line or mobile (VP1/VP2),,,Hilton Monterrey,Hilton,Monterrey,12,2,Owner-operator separation on CALA assets — reflag/operator RFP decision support.
P2_tier_a,RLH Properties,recpnU99j8BP9EHWK,A,false,true,asset_owner,48,48,reflag,6,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Park Hyatt Cabo del Sol,Park Hyatt,Cabo San Lucas,6,0,Owner-operator separation on CALA assets — reflag/operator RFP decision support.
P2_tier_a,Alojica,recqVaRXgZ7Vxkm0r,A,false,true,asset_owner,46,46,reflag,2,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,"The Westin Playa Vallarta, an All-Inclusive Resort",Westin,Puerto Vallarta,5,0,Owner-operator separation on CALA assets — reflag/operator RFP decision support.
P2_tier_a,"Owner 1: Comercial Hotelera Mexicana de Occidente | Owner 2: ICD Sitra | Owner 3: Operadora De Servicios Para Hoteles De Lujo, Inc.",reclzolxuTlz6N8i0,A,false,true,third_party_brand_decision,46,46,independent_unbranded,3,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,"Bel Air Business Salamanca, Trademark Collection by Wyndham",Trademark Collection by Wyndham,Salamanca,3,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Bel Air Business Salamanca, Trademark Collection by Wyndham"" and portfolio."
P2_tier_a,Adolfo Kalach,recpuwBPxgKCkaXYE,A,false,true,asset_owner,46,46,reflag,3,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Secrets Playa Blanca Costa Mujeres,Secrets Resorts & Spas,Cancun,3,0,Owner-operator separation on CALA assets — reflag/operator RFP decision support.
P2_tier_a,Grupo PINSA,rec89du9jD5rW4sKg,A,false,true,asset_owner,46,46,reflag,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Dreams Estrella del Mar Mazatlan Golf & Spa Resort,Dreams Resorts & Spas,,1,0,Owner-operator separation on CALA assets — reflag/operator RFP decision support.
P2_tier_a,Consorcio AGA,rechsD1AkSf6ykYuK,A,false,true,asset_owner,46,46,reflag,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Sheraton Buganvilias Resort & Convention Center,Sheraton Hotel,Puerto Vallarta,1,0,Owner-operator separation on CALA assets — reflag/operator RFP decision support.
P3_high_intent,"Proyectos Residenciales y Habitacionales, SA de CV",recuVYqFDI1g6s7Zw,C,false,true,asset_owner,68,68,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,"Albor San Miguel de Allende, Tapestry Collection by Hilton",Tapestry Collection by Hilton,San Miguel de Allende,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Albor San Miguel de Allende, Tapestry Collection by Hilton"" and portfolio."
P3_high_intent,Owner 1: CIBanco Institucion de Banca Multiple | Owner 2: Fibra Hotel Mexico,recJVHVEPP7XGByFS,B,false,true,third_party_brand_decision,62,62,reflag,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Review mx seed fibra-hotel-mexico; complete missing fields,fibra-hotel-mexico,https://fibrahotel.mx,Wyndham Monterrey Ambassador Centro,Wyndham,Monterrey,1,0,Owner-operator separation on CALA assets — reflag/operator RFP decision support.
